CRUD_privileges,data_group,description,end_timestamp,location,metric,print_str,short_hand,site,start_timestamp,statistic,unit_str
,acceleration,rms1p of accelerations measured at p_NRT_D04_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTD04,rms1p_NRT_D04_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,rms1p,g
,scada,,3000-01-01T00:00:00Z,NRTD04,std_NRT_D04_winddirection,Wind direction,winddirection,Norther,2000-01-01T00:00:00Z,std,°
,acceleration,min of accelerations measured at NRT_D04_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTD04,min_NRT_D04_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,min,g
,mpe,Modal parameter results for NRT_D04_SS1,3000-01-01T00:00:00Z,NRTD04,mpe_NRT_D04_SS1,SS1,SS1,Norther,2000-01-01T00:00:00Z,mpe,
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_D04_autoencoder_ACC_SS,3000-01-01T00:00:00Z,NRTD04,mdl_NRT_D04_autoencoder_ACC_SS,autoencoder ACC SS,autoencoder_ACC_SS,norther,2000-01-01T00:00:00Z,mdl,
,waveradar,"Average mean direction Theta_0 from 5 mHz spectra; band B1 [200,500]mHz",3000-01-01T00:00:00Z,NRTD04,mean_NRT_D04_WR_Th0_B1,WR Th0 B1,WR_Th0_B1,Norther,2000-01-01T00:00:00Z,mean,deg
,waveradar,Average of the height of the highest 1/3 of the waves,3000-01-01T00:00:00Z,NRTD04,mean_NRT_D04_WR_H1d3,WR H1d3,WR_H1d3,Norther,2000-01-01T00:00:00Z,mean,cm
,acceleration,rms of accelerations measured at NRT_D04_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTD04,rms_NRT_D04_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,rms,g
,waveradar,Period of highest wave,3000-01-01T00:00:00Z,NRTD04,mean_NRT_D04_WR_THmax,WR THmax,WR_THmax,Norther,2000-01-01T00:00:00Z,mean,s
,waveradar,"Average width sigma from 10 mHz spectra in the range [30, 500] mHz",3000-01-01T00:00:00Z,NRTD04,mean_NRT_D04_WR_S0bh,WR S0bh,WR_S0bh,Norther,2000-01-01T00:00:00Z,mean,radians
,scada,,3000-01-01T00:00:00Z,NRTD04,std_NRT_D04_windspeed,Wind speed,windspeed,Norther,2000-01-01T00:00:00Z,std,m/s
,scada,,3000-01-01T00:00:00Z,NRTD04,max_NRT_D04_power,Power,power,Norther,2000-01-01T00:00:00Z,max,kW
,scada,,3000-01-01T00:00:00Z,NRTD04,mean_NRT_D04_rpm,Rotor speed,rpm,Norther,2000-01-01T00:00:00Z,mean,
,scada,,3000-01-01T00:00:00Z,NRTD04,max_NRT_D04_rpm,Rotor speed,rpm,Norther,2000-01-01T00:00:00Z,max,
,scada,,3000-01-01T00:00:00Z,NRTD04,min_NRT_D04_winddirection,Wind direction,winddirection,Norther,2000-01-01T00:00:00Z,min,°
,acceleration,max of accelerations measured at NRT_D04_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTD04,max_NRT_D04_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,max,g
,scada,,3000-01-01T00:00:00Z,NRTD04,max_NRT_D04_pitch,Pitch,pitch,Norther,2000-01-01T00:00:00Z,max,°
,scada,,3000-01-01T00:00:00Z,NRTD04,min_NRT_D04_pitch,Pitch,pitch,Norther,2000-01-01T00:00:00Z,min,°
,waveradar,"Average mean direction Theta_0 from 5 mHz spectra; band B4 [f_max-delta_f,f_max+delta_f]mHz, with f_max is the frequency with the largest energy density in the range [30, 500] mHz and delta_f is the resolution of the spectra (Typically 5mHz).",3000-01-01T00:00:00Z,NRTD04,mean_NRT_D04_WR_Th0_B4,WR Th0 B4,WR_Th0_B4,Norther,2000-01-01T00:00:00Z,mean,deg
,acceleration,mean of accelerations measured at _NRT_D04_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTD04,mean_NRT_D04_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,mean,g
,waveradar,"Average width sigma from 5 mHz spectra; band B2 [100,200]mHz",3000-01-01T00:00:00Z,NRTD04,mean_NRT_D04_WR_S0bh_B2,WR S0bh B2,WR_S0bh_B2,Norther,2000-01-01T00:00:00Z,mean,radians
,acceleration,max of accelerations measured at NRT_D04_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTD04,max_NRT_D04_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,max,g
,waveradar,"Average mean direction Theta_0 from 5 mHz spectra; band B3 [30,100]mHz",3000-01-01T00:00:00Z,NRTD04,mean_NRT_D04_WR_Th0_B3,WR Th0 B3,WR_Th0_B3,Norther,2000-01-01T00:00:00Z,mean,deg
,waveradar,Average of the period of the longest 1/3 of the periods,3000-01-01T00:00:00Z,NRTD04,mean_NRT_D04_WR_TH1d3,WR TH1d3,WR_TH1d3,Norther,2000-01-01T00:00:00Z,mean,s
,waveradar,Height of highest wave,3000-01-01T00:00:00Z,NRTD04,mean_NRT_D04_WR_Hmax,WR Hmax,WR_Hmax,Norther,2000-01-01T00:00:00Z,mean,cm
,waveradar,"Average wave period from M0 and M2 in the range [30, 500] mHz",3000-01-01T00:00:00Z,NRTD04,mean_NRT_D04_WR_Tm02,WR Tm02,WR_Tm02,Norther,2000-01-01T00:00:00Z,mean,s
,acceleration,std of accelerations measured at NRT_D04_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTD04,std_NRT_D04_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,std,g
,acceleration,rms1p of accelerations measured at p_NRT_D04_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTD04,rms1p_NRT_D04_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,rms1p,g
,acceleration,rms of accelerations measured at NRT_D04_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTD04,rms_NRT_D04_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,rms,g
,acceleration,mean of accelerations measured at _NRT_D04_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTD04,mean_NRT_D04_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,mean,g
,waveradar,"Average mean direction Theta_0 from 5 mHz spectra; band B2 [100,200]mHz",3000-01-01T00:00:00Z,NRTD04,mean_NRT_D04_WR_Th0_B2,WR Th0 B2,WR_Th0_B2,Norther,2000-01-01T00:00:00Z,mean,deg
,waveradar,Mean water level,3000-01-01T00:00:00Z,NRTD04,mean_NRT_D04_WR_H5,WR H5,WR_H5,Norther,2000-01-01T00:00:00Z,mean,cm
,scada,,3000-01-01T00:00:00Z,NRTD04,max_NRT_D04_winddirection,Wind direction,winddirection,Norther,2000-01-01T00:00:00Z,max,°
,scada,,3000-01-01T00:00:00Z,NRTD04,std_NRT_D04_rpm,Rotor speed,rpm,Norther,2000-01-01T00:00:00Z,std,
,scada,,3000-01-01T00:00:00Z,NRTD04,std_NRT_D04_yaw,Yaw,yaw,Norther,2000-01-01T00:00:00Z,std,°
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_D04_OOD_ACC_FA,3000-01-01T00:00:00Z,NRTD04,mdl_NRT_D04_OOD_ACC_FA,OOD ACC FA,OOD_ACC_FA,norther,2000-01-01T00:00:00Z,mdl,
,mpe,Modal parameter results for NRT_D04_SS,3000-01-01T00:00:00Z,NRTD04,mpe_NRT_D04_SS,SS,SS,Norther,2000-01-01T00:00:00Z,mpe,
,scada,,3000-01-01T00:00:00Z,NRTD04,mean_NRT_D04_yaw,Yaw,yaw,Norther,2000-01-01T00:00:00Z,mean,°
,scada,,3000-01-01T00:00:00Z,NRTD04,mean_NRT_D04_winddirection,Wind direction,winddirection,Norther,2000-01-01T00:00:00Z,mean,°
,waveradar,"Average width sigma from 5 mHz spectra; band B3 [30,100]mHz",3000-01-01T00:00:00Z,NRTD04,mean_NRT_D04_WR_S0bh_B3,WR S0bh B3,WR_S0bh_B3,Norther,2000-01-01T00:00:00Z,mean,radians
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_D04_OOD_ACC_Z,3000-01-01T00:00:00Z,NRTD04,mdl_NRT_D04_OOD_ACC_Z,OOD ACC Z,OOD_ACC_Z,norther,2000-01-01T00:00:00Z,mdl,
,waveradar,Significant wave height from spectral height analysis (M0),3000-01-01T00:00:00Z,NRTD04,mean_NRT_D04_WR_Hm0,WR Hm0,WR_Hm0,Norther,2000-01-01T00:00:00Z,mean,cm
,scada,,3000-01-01T00:00:00Z,NRTD04,max_NRT_D04_yaw,Yaw,yaw,Norther,2000-01-01T00:00:00Z,max,°
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_D04_OOD_ACC_SS,3000-01-01T00:00:00Z,NRTD04,mdl_NRT_D04_OOD_ACC_SS,OOD ACC SS,OOD_ACC_SS,norther,2000-01-01T00:00:00Z,mdl,
,scada,,3000-01-01T00:00:00Z,NRTD04,min_NRT_D04_windspeed,Wind speed,windspeed,Norther,2000-01-01T00:00:00Z,min,m/s
,scada,,3000-01-01T00:00:00Z,NRTD04,min_NRT_D04_yaw,Yaw,yaw,Norther,2000-01-01T00:00:00Z,min,°
,waveradar,"Average width sigma from 5 mHz spectra; band B4 [f_max-delta_f,f_max+delta_f]mHz, with f_max is the frequency with the largest energy density in the range [30, 500] mHz and delta_f is the resolution of the spectra (Typically 5mHz).",3000-01-01T00:00:00Z,NRTD04,mean_NRT_D04_WR_S0bh_B4,WR S0bh B4,WR_S0bh_B4,Norther,2000-01-01T00:00:00Z,mean,radians
,acceleration,std of accelerations measured at NRT_D04_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTD04,std_NRT_D04_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,std,g
,mpe,Modal parameter results for NRT_D04_FA,3000-01-01T00:00:00Z,NRTD04,mpe_NRT_D04_FA,FA,FA,Norther,2000-01-01T00:00:00Z,mpe,
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_D04_autoencoder_ACC_Z,3000-01-01T00:00:00Z,NRTD04,mdl_NRT_D04_autoencoder_ACC_Z,autoencoder ACC Z,autoencoder_ACC_Z,norther,2000-01-01T00:00:00Z,mdl,
,acceleration,min of accelerations measured at NRT_D04_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTD04,min_NRT_D04_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,min,g
,acceleration,rms1p of accelerations measured at p_NRT_D04_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTD04,rms1p_NRT_D04_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,rms1p,g
,acceleration,std of accelerations measured at NRT_D04_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTD04,std_NRT_D04_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,std,g
,waveradar,"Average mean direction Theta_0 from 10 mHz spectra in the range  [30, 500] mHz",3000-01-01T00:00:00Z,NRTD04,mean_NRT_D04_WR_Th0,WR Th0,WR_Th0,Norther,2000-01-01T00:00:00Z,mean,deg
,scada,,3000-01-01T00:00:00Z,NRTD04,max_NRT_D04_windspeed,Wind speed,windspeed,Norther,2000-01-01T00:00:00Z,max,m/s
,acceleration,mean of accelerations measured at _NRT_D04_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTD04,mean_NRT_D04_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,mean,g
,scada,,3000-01-01T00:00:00Z,NRTD04,mean_NRT_D04_pitch,Pitch,pitch,Norther,2000-01-01T00:00:00Z,mean,°
,scada,,3000-01-01T00:00:00Z,NRTD04,std_NRT_D04_power,Power,power,Norther,2000-01-01T00:00:00Z,std,kW
,scada,,3000-01-01T00:00:00Z,NRTD04,mean_NRT_D04_power,Power,power,Norther,2000-01-01T00:00:00Z,mean,kW
,waveradar,"Average width sigma from 5 mHz spectra; band B1 [200,500]mHz",3000-01-01T00:00:00Z,NRTD04,mean_NRT_D04_WR_S0bh_B1,WR S0bh B1,WR_S0bh_B1,Norther,2000-01-01T00:00:00Z,mean,radians
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_D04_autoencoder_ACC_FA,3000-01-01T00:00:00Z,NRTD04,mdl_NRT_D04_autoencoder_ACC_FA,autoencoder ACC FA,autoencoder_ACC_FA,norther,2000-01-01T00:00:00Z,mdl,
,waveradar,"Frequency f where 10Czz(f) has its maximum in the range [30, 500] mHz",3000-01-01T00:00:00Z,NRTD04,mean_NRT_D04_WR_Fp,WR Fp,WR_Fp,Norther,2000-01-01T00:00:00Z,mean,Hz
,scada,,3000-01-01T00:00:00Z,NRTD04,mean_NRT_D04_windspeed,Wind speed,windspeed,Norther,2000-01-01T00:00:00Z,mean,m/s
,acceleration,min of accelerations measured at NRT_D04_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTD04,min_NRT_D04_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,min,g
,acceleration,rms1p of accelerations measured at p_NRT_E01_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTE01,rms1p_NRT_E01_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,rms1p,g
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_E01_autoencoder_ACC_FA,3000-01-01T00:00:00Z,NRTE01,mdl_NRT_E01_autoencoder_ACC_FA,autoencoder ACC FA,autoencoder_ACC_FA,norther,2000-01-01T00:00:00Z,mdl,
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_E01_OOD_ACC_FA,3000-01-01T00:00:00Z,NRTE01,mdl_NRT_E01_OOD_ACC_FA,OOD ACC FA,OOD_ACC_FA,norther,2000-01-01T00:00:00Z,mdl,
,acceleration,rms of accelerations measured at NRT_E01_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTE01,rms_NRT_E01_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,rms,g
,acceleration,mean of accelerations measured at _NRT_E01_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTE01,mean_NRT_E01_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,mean,g
,scada,,3000-01-01T00:00:00Z,NRTE01,min_NRT_E01_power,Power,power,Norther,2000-01-01T00:00:00Z,min,kW
,acceleration,rms of accelerations measured at NRT_E01_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTE01,rms_NRT_E01_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,rms,g
,scada,,3000-01-01T00:00:00Z,NRTE01,mean_NRT_E01_winddirection,Wind direction,winddirection,Norther,2000-01-01T00:00:00Z,mean,°
,scada,,3000-01-01T00:00:00Z,NRTE01,max_NRT_E01_power,Power,power,Norther,2000-01-01T00:00:00Z,max,kW
,scada,,3000-01-01T00:00:00Z,NRTE01,max_NRT_E01_windspeed,Wind speed,windspeed,Norther,2000-01-01T00:00:00Z,max,m/s
,acceleration,std of accelerations measured at NRT_E01_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTE01,std_NRT_E01_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,std,g
,acceleration,rms of accelerations measured at NRT_E01_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTE01,rms_NRT_E01_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,rms,g
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_E01_autoencoder_ACC_SS,3000-01-01T00:00:00Z,NRTE01,mdl_NRT_E01_autoencoder_ACC_SS,autoencoder ACC SS,autoencoder_ACC_SS,norther,2000-01-01T00:00:00Z,mdl,
,acceleration,std of accelerations measured at NRT_E01_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTE01,std_NRT_E01_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,std,g
,acceleration,max of accelerations measured at NRT_E01_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTE01,max_NRT_E01_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,max,g
,scada,,3000-01-01T00:00:00Z,NRTE01,max_NRT_E01_winddirection,Wind direction,winddirection,Norther,2000-01-01T00:00:00Z,max,°
,acceleration,min of accelerations measured at NRT_E01_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTE01,min_NRT_E01_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,min,g
,mpe,Modal parameter results for NRT_E01_SS1,3000-01-01T00:00:00Z,NRTE01,mpe_NRT_E01_SS1,SS1,SS1,Norther,2000-01-01T00:00:00Z,mpe,
,scada,,3000-01-01T00:00:00Z,NRTE01,std_NRT_E01_power,Power,power,Norther,2000-01-01T00:00:00Z,std,kW
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_E01_OOD_ACC_Z,3000-01-01T00:00:00Z,NRTE01,mdl_NRT_E01_OOD_ACC_Z,OOD ACC Z,OOD_ACC_Z,norther,2000-01-01T00:00:00Z,mdl,
,scada,,3000-01-01T00:00:00Z,NRTE01,std_NRT_E01_windspeed,Wind speed,windspeed,Norther,2000-01-01T00:00:00Z,std,m/s
,scada,,3000-01-01T00:00:00Z,NRTE01,std_NRT_E01_pitch,Pitch,pitch,Norther,2000-01-01T00:00:00Z,std,°
,mpe,Modal parameter results for NRT_E01_SS,3000-01-01T00:00:00Z,NRTE01,mpe_NRT_E01_SS,SS,SS,Norther,2000-01-01T00:00:00Z,mpe,
,scada,,3000-01-01T00:00:00Z,NRTE01,std_NRT_E01_rpm,Rotor speed,rpm,Norther,2000-01-01T00:00:00Z,std,
,scada,,3000-01-01T00:00:00Z,NRTE01,min_NRT_E01_rpm,Rotor speed,rpm,Norther,2000-01-01T00:00:00Z,min,
,acceleration,rms1p of accelerations measured at p_NRT_E01_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTE01,rms1p_NRT_E01_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,rms1p,g
,scada,,3000-01-01T00:00:00Z,NRTE01,min_NRT_E01_windspeed,Wind speed,windspeed,Norther,2000-01-01T00:00:00Z,min,m/s
,scada,,3000-01-01T00:00:00Z,NRTE01,max_NRT_E01_rpm,Rotor speed,rpm,Norther,2000-01-01T00:00:00Z,max,
,acceleration,max of accelerations measured at NRT_E01_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTE01,max_NRT_E01_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,max,g
,scada,,3000-01-01T00:00:00Z,NRTE01,mean_NRT_E01_power,Power,power,Norther,2000-01-01T00:00:00Z,mean,kW
,scada,,3000-01-01T00:00:00Z,NRTE01,mean_NRT_E01_windspeed,Wind speed,windspeed,Norther,2000-01-01T00:00:00Z,mean,m/s
,scada,,3000-01-01T00:00:00Z,NRTE01,mean_NRT_E01_rpm,Rotor speed,rpm,Norther,2000-01-01T00:00:00Z,mean,
,scada,,3000-01-01T00:00:00Z,NRTE01,max_NRT_E01_pitch,Pitch,pitch,Norther,2000-01-01T00:00:00Z,max,°
,acceleration,rms1p of accelerations measured at p_NRT_E01_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTE01,rms1p_NRT_E01_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,rms1p,g
,acceleration,std of accelerations measured at NRT_E01_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTE01,std_NRT_E01_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,std,g
,acceleration,mean of accelerations measured at _NRT_E01_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTE01,mean_NRT_E01_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,mean,g
,scada,,3000-01-01T00:00:00Z,NRTE01,min_NRT_E01_winddirection,Wind direction,winddirection,Norther,2000-01-01T00:00:00Z,min,°
,scada,,3000-01-01T00:00:00Z,NRTE01,mean_NRT_E01_yaw,Yaw,yaw,Norther,2000-01-01T00:00:00Z,mean,°
,scada,,3000-01-01T00:00:00Z,NRTE01,max_NRT_E01_yaw,Yaw,yaw,Norther,2000-01-01T00:00:00Z,max,°
,acceleration,mean of accelerations measured at _NRT_E01_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTE01,mean_NRT_E01_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,mean,g
,acceleration,min of accelerations measured at NRT_E01_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTE01,min_NRT_E01_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,min,g
,acceleration,max of accelerations measured at NRT_E01_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTE01,max_NRT_E01_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,max,g
,scada,,3000-01-01T00:00:00Z,NRTE01,std_NRT_E01_winddirection,Wind direction,winddirection,Norther,2000-01-01T00:00:00Z,std,°
,scada,,3000-01-01T00:00:00Z,NRTE01,std_NRT_E01_yaw,Yaw,yaw,Norther,2000-01-01T00:00:00Z,std,°
,scada,,3000-01-01T00:00:00Z,NRTE01,mean_NRT_E01_pitch,Pitch,pitch,Norther,2000-01-01T00:00:00Z,mean,°
,scada,,3000-01-01T00:00:00Z,NRTE01,min_NRT_E01_yaw,Yaw,yaw,Norther,2000-01-01T00:00:00Z,min,°
,acceleration,min of accelerations measured at NRT_E01_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTE01,min_NRT_E01_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,min,g
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_E01_OOD_ACC_SS,3000-01-01T00:00:00Z,NRTE01,mdl_NRT_E01_OOD_ACC_SS,OOD ACC SS,OOD_ACC_SS,norther,2000-01-01T00:00:00Z,mdl,
,scada,,3000-01-01T00:00:00Z,NRTE01,min_NRT_E01_pitch,Pitch,pitch,Norther,2000-01-01T00:00:00Z,min,°
,mpe,Modal parameter results for NRT_E01_FA,3000-01-01T00:00:00Z,NRTE01,mpe_NRT_E01_FA,FA,FA,Norther,2000-01-01T00:00:00Z,mpe,
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_E01_autoencoder_ACC_Z,3000-01-01T00:00:00Z,NRTE01,mdl_NRT_E01_autoencoder_ACC_Z,autoencoder ACC Z,autoencoder_ACC_Z,norther,2000-01-01T00:00:00Z,mdl,
,scada,,3000-01-01T00:00:00Z,NRTE02,mean_NRT_E02_windspeed,Wind speed,windspeed,Norther,2000-01-01T00:00:00Z,mean,m/s
,acceleration,rms1p of accelerations measured at p_NRT_E02_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTE02,rms1p_NRT_E02_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,rms1p,g
,acceleration,rms of accelerations measured at NRT_E02_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTE02,rms_NRT_E02_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,rms,g
,scada,,3000-01-01T00:00:00Z,NRTE02,max_NRT_E02_rpm,Rotor speed,rpm,Norther,2000-01-01T00:00:00Z,max,
,acceleration,mean of accelerations measured at _NRT_E02_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTE02,mean_NRT_E02_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,mean,g
,acceleration,std of accelerations measured at NRT_E02_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTE02,std_NRT_E02_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,std,g
,acceleration,max of accelerations measured at NRT_E02_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTE02,max_NRT_E02_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,max,g
,acceleration,min of accelerations measured at NRT_E02_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTE02,min_NRT_E02_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,min,g
,scada,,3000-01-01T00:00:00Z,NRTE02,mean_NRT_E02_rpm,Rotor speed,rpm,Norther,2000-01-01T00:00:00Z,mean,
,acceleration,rms of accelerations measured at NRT_E02_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTE02,rms_NRT_E02_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,rms,g
,scada,,3000-01-01T00:00:00Z,NRTE02,mean_NRT_E02_yaw,Yaw,yaw,Norther,2000-01-01T00:00:00Z,mean,°
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_E02_OOD_ACC_FA,3000-01-01T00:00:00Z,NRTE02,mdl_NRT_E02_OOD_ACC_FA,OOD ACC FA,OOD_ACC_FA,norther,2000-01-01T00:00:00Z,mdl,
,scada,,3000-01-01T00:00:00Z,NRTE02,min_NRT_E02_rpm,Rotor speed,rpm,Norther,2000-01-01T00:00:00Z,min,
,mpe,Modal parameter results for NRT_E02_FA,3000-01-01T00:00:00Z,NRTE02,mpe_NRT_E02_FA,FA,FA,Norther,2000-01-01T00:00:00Z,mpe,
,mpe,Modal parameter results for NRT_E02_SS1,3000-01-01T00:00:00Z,NRTE02,mpe_NRT_E02_SS1,SS1,SS1,Norther,2000-01-01T00:00:00Z,mpe,
,scada,,3000-01-01T00:00:00Z,NRTE02,std_NRT_E02_rpm,Rotor speed,rpm,Norther,2000-01-01T00:00:00Z,std,
,acceleration,max of accelerations measured at NRT_E02_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTE02,max_NRT_E02_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,max,g
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_E02_OOD_ACC_Z,3000-01-01T00:00:00Z,NRTE02,mdl_NRT_E02_OOD_ACC_Z,OOD ACC Z,OOD_ACC_Z,norther,2000-01-01T00:00:00Z,mdl,
,scada,,3000-01-01T00:00:00Z,NRTE02,mean_NRT_E02_pitch,Pitch,pitch,Norther,2000-01-01T00:00:00Z,mean,°
,scada,,3000-01-01T00:00:00Z,NRTE02,max_NRT_E02_winddirection,Wind direction,winddirection,Norther,2000-01-01T00:00:00Z,max,°
,scada,,3000-01-01T00:00:00Z,NRTE02,min_NRT_E02_pitch,Pitch,pitch,Norther,2000-01-01T00:00:00Z,min,°
,scada,,3000-01-01T00:00:00Z,NRTE02,min_NRT_E02_windspeed,Wind speed,windspeed,Norther,2000-01-01T00:00:00Z,min,m/s
